522965466575159296	T15112609	positive	I also saw Equalizer on Tuesday and it was pretty dope.
520918399728111616	T15112615	positive	Perseverance is failing 19 times and succeeding the 20th. - Julie Andrews at BrainyQuote http://t.co/Yj0JsnyE1D via @BrainyQuote
522530500196319233	T15112619	negative	all I'm saying is if Charles Darwin is a short answer on this exam tomorrow that short answer box wouldn't be ready for the anal penetration
521374059796643840	T15112622	positive	Really hope Welbeck is fit for Saturday and it's just a little knock
520149228698349570	T15112625	neutral	Khedira is currently out with a muscle injury
519313073148919808	T15112627	positive	@ObiDan26 @toddvs35 @missannajames @jessicalalor I was going to suggest Saturday Nights alright for fighting by Elton for him... hehe
522203542548127744	T15112630	neutral	Too busy soloing old raids to do anything else atm. Firelands first. Then ICC. Then Throne of the Four Winds. I may do DS on my main...
522706816879173633	T15112632	neutral	ICC announces teams for WCL Division 3: Dubai: The International Cricket Council (ICC) Thursday announced the ... http://t.co/m6uizDQOAz
522969574334283777	T15112633	negative	Equalizer tomorrow
520285361059414016	T15112635	neutral	@MoodieNathan Yeah dont think 8 or 9 like some.. Is a risk but Welbeck must be amongst the goals! As for Delph got a knock rested for Sunday
521374647527686144	T15112640	neutral	On October 22 @ 7-9 Kelly Hermann is hosting a fashion trunk show and wholesale shopping event with Younique... http://t.co/5hbV7Usm1Z
521699897062354946	T15112641	neutral	Carlo Ancelotti's Madrid are on the lookout for a midfield option with Sami Khedira in line to leave in January.
519809865058091008	T15112642	positive	Well
518356722994651136	T15112646	positive	Carlo Ancelotti: "Isco is a very important player. Tomorrow
520248390819803136	T15112649	neutral	Trial date of October 14 set for Ghoncheh Ghavami
520386785491566592	T15112655	positive	Party at Kris Jenner's tomorrow!!Bring your friends and your 25 cents to get it
518825085302751232	T15112657	negative	Speaking to western media for 1st time
519872392035049472	T15112660	positive	@TheRealSambora Check out this video with Brian May
519126113189396480	T15112663	positive	Bought le boyfriends 4th anniversary present
522410576048558080	T15112666	neutral	just realised... trip simmons skye may and coulson woulda made more girls than boys... then they got rid of jemma
522957058434269184	T15112672	positive	#Astros Aplin steals third after knocking a big  RBI double down the right field line. We're tied at 1 in the 8th.
523078262151720960	T15112675	positive	For BBC Sport on the rise and rise of small-town
523038598971396096	T15112676	neutral	Will jessica still be in shanghai on the 18th?
522546058241396736	T15112677	neutral	Kesha's Camp Speaks Out on Dr. Luke Abuse Allegations: Following the news Tuesday of Kesha's lawsui... http://t.co/xVwT1HfnCs #musicnews
522843392984633344	T15112679	neutral	Paulino with an infield RBI single ties the game at 1. Headed to the 3rd.
522162362603012096	T15112680	positive	Our @JoeSchuOFD cuts through the coach-speak in Brian Kelly's Tuesday press conference. http://t.co/zn9BYksQVV
520320647818649600	T15112682	positive	@KirstyLPorter hollyoaks was amazing tonight! The 7:00 one omg glad Tegan and Freddie are alright! Can't wait for tomorrow nights:)
522919000410312704	T15112686	neutral	Govt
523052037312094209	T15112687	neutral	If Barcelona beat Eibar tomorrow and Messi plays it will be Messi's 300th win in a Barca shirt #fcb http://t.co/BgBFLPqw4o
522718966738092032	T15112689	neutral	Ancelotti has declared James
521983231659622400	T15112691	negative	The Jennifer Lawrence naked photo response is the end of the 'shamed starlet' #feminism http://t.co/BNjYfYMLdY
522922593121497088	T15112696	neutral	Ion think I'm going to ICC tomorrow.
520022709305360385	T15112698	neutral	Who's name shall I get on the 3rd kit? Chicha
522499340531535872	T15112700	positive	@aa9skillz In FUT
522976412328656896	T15112705	positive	@noorah_fm Thanks for the S/O!  Be sure to check out our free pizza promotion tomorrow with a purchase of $25 or more! See you soon - Kyle
520991922668994560	T15112709	neutral	Found out that Monster Hunter 4 on the 3DS has online so I guess I may end up playing it?
519619395266420738	T15112711	positive	Nuno Espirito Santo has been a nice surprise. Valencia currently 2nd in La Liga. Beat Atletico Madrid on the weekend.
522967848378191872	T15112713	positive	So tomorrow my mom is getting surgery to have her gallbladder removed. Let's just hope that both she and Ashton recover quickly and easily.
522850808451579904	T15112717	positive	UDLP in the 4th round of the cup. Bring on Barca.
520356364179492864	T15112719	positive	A Good night for the @Arsenal boys tonight! Welbeck scored
521827320878092288	T15112723	negative	Wanted to be kris Jenner tomorrow but didn't want to pay $20 for a wig so no outfit basically
520465074666758146	T15112727	positive	@Guaje7Villa can you please sign my Atletico Madrid jersey at tomorrow's game? #formycollection #pleasehelp
522830350741823489	T15112728	neutral	Should the Irish win on Saturday
521717379169275904	T15112729	positive	Need to see this movie... Miles Teller and J.K.Simmons may have just been added to the Oscar race... God damn.
518388066286055424	T15112731	positive	Leeds 1-1 Sheff Wed. Giuseppe Bellusci securing #LUFC a point after Chris Maguire had opened the scoring http://t.co/IApXGowqne
522832814103097344	T15112735	neutral	Meg-"you can watch a horror movie tomorrow if you like"  Me- "cabin fever?" Meg- "what about Independence Day?"   @Rolfez pls educate her
521755044505731072	T15112738	negative	I have a resting bitch face that would make Wednesday Adams jealous
522805342527176704	T15112741	neutral	#News: Why Sami Khedira Is the Piece AC Milan Are Missing: Carlo Ancelotti may not be coaching AC Milan anymor... http://t.co/JOypSrFrIs
519323614097973248	T15112744	positive	@GoddessMikasa I'm glad ~smiles gently~ You might slap me
523050898428547073	T15112748	neutral	@georgeisediting have just emailed you - Ashton on Wednesday????
522983441579905025	T15112750	neutral	@2soLIV3 @1StedmanJaquan see you tomorrow Donny
523041501757325313	T15112751	neutral	Last Xplorer of the year takes place tomorrow at Three Sisters Park
522129926175326208	T15112752	negative	@ukarlewitz Look at SPX daily in early June 2012. It bottomed the day after SPX 200d SMA was sliced. This time
520440559802920960	T15112755	positive	Tomorrow is New 3DS + Monster Hunter 4G. it shall be a grand day. A GRAND DAY I SAY.
522847843720396800	T15112757	neutral	Talking about the Bosco vs. JSerra game this Friday. Around the Horn style w/ @BrianVilven and @coach_rfields #WCFF http://t.co/gAuK7OW5qe
522889747882991617	T15112758	neutral	Headed to the bottom of the 7th.  East Coweta 5
520563004140953601	T15112759	positive	Perseverance is failing 19 times and succeeding the 20th. Julie Andrews #love #hardwork
522317027180961793	T15112763	neutral	12 Ways June Squibb Is the New Jennifer Lawrence - http://t
522624132018495488	T15112764	neutral	Getting To Know Super-Earths: Pasadena CA (SPX) Oct 16
522474272691064832	T15112766	neutral	The #SPX had to close below 1846 for the 125 day MAV to turn down. The uptrend survives. Tomorrow SPX will have to rise to prevent neg MAV
523071534836228096	T15112770	neutral	@JenLawUS: NEW CANDIDS: Jennifer Lawrence out &amp; out, with her friend Laura. (1st Oct). http://t.co/JOL9fDHtGo
522931687916068865	T15112771	positive	@abby_fritzinger @kylestengel "omg Kyle is the best boyfriend ever! I just knew if I sat I'm the pink chair he would find me! Love him"
519145639717109760	T15112774	positive	Birmingham bounce: YouGov on Fri and Sun and now @LordAshcroft today all put the Tories ahead http://t.co/iz7Trb9X5k http://t.co/5ZLHrXsJhC
522258998993506305	T15112776	positive	James Rodriguez scored in the 75th minute as Colombia beat the Canadian men's national soccer team 1-0 on Tues... http://t.co/L7qRKKFPPp
522223007142789120	T15112780	positive	James just scores.   Tomorrow: Ballon D'Or for James Rodriguez [Marca]
521307543990439936	T15112782	neutral	Check out the Miche and Younique display at Elmsdale District School on Oct 18 from 9-2 #miche #younique #3dmascara
519581875833040896	T15112784	positive	@RHelmsBooks I'd love a full Elton concert. Saw him at a Fourth of July concert in Philadelphia
522937571194576896	T15112788	neutral	@SacRepublicFC headlines the @VCFusion Pro Combine Oct 25th &amp; 26th in Ventura.  Sign up today! @USLPRO @uslpdl http://t.co/leTJ5Ih9Yh
518358012243623937	T15112790	neutral	Carlo Ancelotti: Isco is a very important player. Tomorrow
522950244888502272	T15112792	negative	Kyle will clown 2 QB systems for dayzz when BYU does it for 2 games
522750303830310912	T15112795	neutral	Equalizer
518865684844281856	T15112796	positive	3rd hat-trick in 4 games for Ronaldo. Outrageous. Madrid imperious again tonight. Bale
522676725717946368	T15112801	neutral	More recently though I think that Monster Hunter games and Yokai Watch may have given Pokemon the elbow especially in Japan.
520458171555397633	T15112803	neutral	What time e-shop starts Monster Hunter 4G DL? Tomorrow
519655046317740033	T15112804	neutral	*Starts watching Keeping up with the Kardashians* *2nd episode and Kris Jenner hires Bree Olson THE PORNSTAR as their nanny* *done*
522500831745441792	T15112806	neutral	Updates to the Horn Matters Web Site: Regular visitors may have noticed some changes here at Horn ... http://t.co/6G0DwMih69 #FrenchHorn
522304528264093696	T15112812	neutral	[Daily Independent] Cech set to leave in January: Atletico Madrid has joined Roma and Real Madrid in the race ... http://t.co/Nr2p7tkrwq
522868541071314944	T15112814	positive	@tnsquin that's a good point. I didn't think about it. It sounded like Tegan but I read "iPhone" and I assumed it was Sara. You may be right
522116875082530816	T15112818	neutral	Just walked by magazine stand in store...pic of Jennifer Lawrence said "I'm having Chris's baby!".....indeed you may be.
522942345193734144	T15112822	neutral	R&amp;R at the Fairmont Orchid in the middle of the Oracle Presidents club w 3500. Setting up for Philip Phillps to sing tonight
522536604544823297	T15112823	positive	Triton Central football is 2-0 in ICC games vs Speedway.  Make it 3-0 &amp; Tigers will be outright conference champs.  Sparkplugs @ TC Friday.
522103076225052673	T15112836	neutral	@tropictxmlinson might go as Wednesday Adams from the Adams family film thing I already have the costume
522159085446520832	T15112838	neutral	Monday Final Ratings: 'The Voice' &amp; 'Dancing With the Stars' Adjusted Up; 'The Big Bang Theory' &amp; 'Castle' Adjusted Down ...
519089774758735872	T15112841	neutral	GALLERY: Bellusci was our goalscorer on Saturday
523099141002780672	T15112843	positive	Carlo Ancelotti: "Levante are a strong team. We must be the best Real Madrid team we can be to win tomorrow." #HalaMadrid
521244567438647296	T15112847	neutral	Atletico Madrid keeping tabs on Petr Cech and are weighing up a January bid for the Chelsea goalkeeper http://t.co/ZhYoO7V06Z
522437026063216641	T15112850	negative	Market meltdown on the SPX is likely a 3rd wave
523005106250612736	T15112855	negative	6th floor. David Mack assaults Jennifer Lawrence with a hemorrhoid. Amitabh Bachchan mows Lisa Kudrow all the while.
523011007665295360	T15112864	neutral	@JordanKinman I mean I doubt Jessica is up at 2 in the morning on FACEBOOK looking up people she knew in 2nd grade.
522360141442600960	T15112867	neutral	Cech set to leave in January: Atletico Madrid has joined Roma and Real Madrid in the race to sig... http://t.co/CO0C3tcBZV #TransferNews
519315555585908736	T15112869	positive	Going rib Elton all day tomorrow.!
522934074558910465	T15112871	positive	If I went to the Kyle show tomorrow for my bday that would haven been like amazing dude
518836560268361728	T15112873	neutral	Which would mean Atletico Madrid would drop to 5th. Bilbao will give Real Madrid a game tonight like they gave Barca at Nou Camp.
523100694983622656	T15112875	neutral	Carlo Ancelotti: "Iker Casillas will play tomorrow because Keylor Navas only arrived back to the team yesterday afternoon." #HalaMadrid
522966091279384576	T15112878	neutral	Anyone can ask Kyle how hard we r going tomorrow! We r gonna take a school blackout pic!
521828699759333377	T15112881	positive	Good Luck to the VBall team tomorrow night vs SPX. It's Senior night so show your support for our 6 awesome seniors! #SeniorNight #Celtics
522599532547571712	T15112887	negative	@jordanscoots22 @siggneee @that_chick_mc @mcdemar123 ventura couldn't make it and Sunday's comp idk
522098054485143553	T15112889	positive	This picture sums it all up!  I am headed on my 2nd earned trip with Younique in just a few days. I got my... http://t.co/yyJUobyhLI
522582009936244736	T15112895	positive	The #SFGiants take a 6-4 lead over the #STLCards in the 6th on an RBI single by Buster Posey. #NLCSGame4
522971418087018496	T15112897	positive	Leo eyes record
521697501582458882	T15112900	positive	Perseverance is failing 19 times and succeeding the 20th. Julie Andrews
522060191358267392	T15112903	positive	Cody Riggs preparing for 5th career game vs. #FSU. "He said he isn't scared
520986763670847489	T15112925	positive	Perseverance is failing 19 times and succeeding the 20th. - Julie Andrews
522810996725780480	T15112927	neutral	Saturday is Brian Kelly's shot at immortality. Is it game time yet? #GoIrish
520301102693376000	T15112938	positive	Nice to Welbeck score his 8th goal in 10 games
520183529989488641	T15112942	positive	@P4g3s Just tried it! Let me know if you got my message! Be on the lookout for Mikasa on Saturday! :D
522935978974248961	T15112944	neutral	Selena Gomez &amp; Kris Jenner May Have Teamed Up &amp; Weirdly
523071154387709952	T15112948	neutral	I swear I'm going to every Monday wonders over Xmas possible
522878949622558721	T15112950	positive	@WaldoGlenn there's also a good chance we see Ventura relieve in the 5th.
520622840287363072	T15112952	neutral	Perseverance is failing 19 times and succeeding the 20th. - Julie Andrews
523019691342983170	T15112955	neutral	@dafunzee he may start from bench
519600072971927555	T15112958	neutral	YouGov tonight  shows 2% Labour lead. So headlines tomorrow -"Crisis for Cameron as Labour pulls ahead" Or perhaps not.
522206068651589632	T15112959	neutral	@xandreatorres hopefully he comes on Thursday cuz you'll be in preschool right? It's Tegan's dad!
521199048615686145	T15112961	positive	So tune in around 8pm Pacific for more Monster Hunter 3 Ultimate action with Subs and Mods &lt;3 then monday - with viewers! #MenuLive
522000824185417728	T15112962	neutral	After your 3rd game with Isco on Fifa 15 http://t.co/rELcLvSgXC
522723889806188544	T15112963	neutral	One of Kesha's leaked tracks may have actually been a song warning about her relationship with Dr. Luke ---... http://t.co/Ey9GTrtA4X
522969328916758528	T15112965	negative	ashton may love their bay area fans but little does he know we hate ourselves
523033752847785984	T15112968	negative	Jessica is not going to come back to OT9 as sad as that may be
518354168038567936	T15112971	positive	Carlo Ancelotti: "Isco is a very important player. Tomorrow
523023585431265280	T15112974	positive	So today we think @WHO r going to complete their draft to destroy #ecigs &amp; Ashton is officially reinstated. Happy Friday guys. #sick
519035463353794560	T15112978	neutral	Chris Maguire speaks candidly about his performances this season. #SWFC @TheStarOwls @TheStarSport http://t.co/ihOKH3dp5s
521255375043956739	T15112979	neutral	Atletico Madrid keeping tabs on Petr Cech and are weighing up a January bid for the Chelsea goalkeeper.
523011822333333504	T15112981	neutral	Milky Way Ransacks Nearby Dwarf Galaxies: Washington DC (SPX) Oct 17
522973361065172994	T15112982	positive	Happy 18th Birthday to my boy Kyle!!  Very proud of him!  I would definitely rate him in the top 4 of all my kids!  @kyeustace7
520593578775834624	T15112985	positive	Hi Dad! Happy birthday!! "Thanks what time is the game tomorrow?" "3:30" "Okay
522082958354558976	T15112988	positive	Carlo Ancelotti's 5 January targets to make his side even more stronger/Unstoppable! See: http://t.co/ZNwv3zoZct  . http://t.co/aqQgefOrBr
522545060978511873	T15112990	neutral	Kesha's Camp Speaks Out on Dr. Luke Abuse Allegations: Following the news Tuesday of Kesha's lawsuit against her longtime producer Dr...
520375788088995840	T15112992	negative	@SHOPJEEN: Wednesday Adams is my spirit animal http://t.co/pLBUFXzP69 she only got that bitch face cause she mad about her forehead
519125592768520192	T15112996	neutral	SkillsUSA Graphic Arts members spent time volunteering at the Horn of Plenty Fall Food Drive on Sunday afternoon! http://t.co/cIWPJfEMKw
523024982759055360	T15112997	neutral	Milky Way Ransacks Nearby Dwarf Galaxies: Washington DC (SPX) Oct 17
521359930981617664	T15112998	positive	Perseverance is failing 19 times and succeeding the 20th. - Julie Andrews
522039640283684865	T15113002	positive	Are you a Julie Andrews fan? Don't miss @JulieMDeeply only through Oct 19 at the Panasonic! Final week! http://t.co/i3Jo56WH4o for tix!
522376501111848960	T15113004	positive	Who's interested in joining Younique but for whatever reason has decided they can't? I may have a solution for you! :)
520371446875299841	T15113007	neutral	When we watch Frosty The Snowman, he routes for the sun. - The Big Bang Theory
522954962758668288	T15113012	positive	C'mon Guys
523059034287378433	T15113014	positive	@TyrnaD Hi Jessica. I'm on year 9 camp mon-weds. Looking forward to making different bonds with my stds #BFC530
522091155563900928	T15113017	negative	C'mon Kris Jenner... who do you think you are fooling? We all know you don't fucking cook ... Lmfao http://t.co/FTtamuMHqY
519600375645483009	T15113021	neutral	Tonight's YouGov poll is the first since last Wednesday to show a Labour lead.
522422085923405826	T15113022	positive	Happy Wednesday!!! I have signed up with Younique and am now part of an awesome team of people and an amazing... http://t.co/tnEk9Z11Z2
523088671294369793	T15113026	positive	@5SOS My daughter was so looking forward to seeing you at wembley in Sunday. She's cried since finding out. Get well soon Ashton xxx
519533361375608834	T15113030	negative	Im gonna fail tomorrow so fuck it i dont care anymore.. Im gonna try to cheer myself up a little and watch The big bang Theory.
522480936207007744	T15113036	neutral	Perseverance is failing 19 times and succeeding the 20th. - Julie Andrews
522835491348316160	T15113041	positive	Red team plates 1 in the top of 1st on RBI double by @Csizzy_22
520996594012131328	T15113043	positive	I like that they're just putting ALL THE THINGS in Monster Hunter. May have to finally get into this series.
523087063135313921	T15113051	positive	Some Tegan and Pepper fun for a Friday smile. They both love the same toy. "Shaky baby" was a gift from auntie Christy!
521394201108701184	T15113054	neutral	Younique by Christina Messina
521058206261727232	T15113055	positive	[[Sighs sadly
519252780523868160	T15113059	negative	@Mowman123 i think YouGov needs to be treated with caution after their rougue indyref poll&amp;Labour were 5
519085987406696448	T15113061	negative	Unlucky! Now
522753709357670401	T15113063	positive	Heyssss
522578749716709376	T15113066	neutral	Donny: How come you don't roll on Saturday
522458072917106688	T15113072	negative	Capcom said they may not make sequels to games that dont sell 2 mil. So that means they only making SF
522797437023309824	T15113078	neutral	Why Sami Khedira Is the Piece AC Milan Are Missing: Carlo Ancelotti may not be coaching AC Milan anymore
523092510915444736	T15113080	positive	I miss Barca and I'm very happy the match is tomorrow
519277924403671040	T15113088	positive	Best Elton John song in 25 years and it's not Elton. It's Hozier
522691471095656448	T15113090	positive	A fall celebration at the Park Place Market this Saturday! Vendors include Scentsy
521014091037814784	T15113092	positive	@KJCrighton You've got the whole of Saturday Night to work it out. Now that's entertainment :) Equalizer was a good film btw :))
522058185214279680	T15113096	neutral	Brian Kelly said he wanted to play Torii Hunter more on Saturday
521029912698707968	T15113104	negative	Brian Kelly is angry
521700706932502528	T15113106	positive	Go all Wednesday Adams on us with our gorgeous Scalloped Collar http://t.co/O1MB2vorBy
522915292649771008	T15113109	positive	Selena Gomez &amp; Kris Jenner May Have Teamed Up &amp; Weirdly
520310291469697025	T15113112	negative	The two lads sat either side of me have just agreed that Welbeck is in the same league as Rooney... #speechless
522544530084855808	T15113115	neutral	Kesha's Camp Speaks Out on Dr. Luke Abuse Allegations - Following the news Tuesday of Kesha's lawsuit against her ... http://t.co/v7cLyA5hFj
522628902464659456	T15113118	neutral	The ICC's Dilemma in Uhuru
519237238815997952	T15113120	neutral	@KEdge23 @DavidJames901 @Sun_Politics Looks like it might be left until 6am tomorrow morning on YouGov site.
522776710186823680	T15113121	neutral	Spoke to Giles Clarke yday about ICC's global TV rights deal with Star. Read his thoughts
523094266663682048	T15113122	positive	@lionsfan4217 Hey
522524080982216705	T15113124	positive	He could become the 3rd manager ever to win 3 European Cups behind Paisley and Ancelotti and yet still be in his mid-40s.
522962543027838976	T15113125	neutral	#fcb Real Madrid are set to host FC Barcelona on 25th August and coach Carlo Ancelotti believes that the Catal... http://t.co/DTI0alwJin
519315667825491968	T15113128	neutral	@duu4_: Going rib Elton all day tomorrow.!
520379374571233282	T15113130	neutral	The horn sounds and we are through 40 minutes at Yost. Kevin Lohan with the lone Michigan goal in the 2nd #GoBlue http://t.co/UVlAI3rrKY
520785027844812802	T15113133	positive	Caught up on The Big Bang Theory so it's been a very productive Friday
523085368762314752	T15113139	positive	Time to think of Xmas and Panto's! If you'd like to join Earsay watch the Pantomime 10th January at Jersey Opera... http://t.co/4kjeKjy5Id
519201436102848512	T15113141	neutral	IF tonight's YouGov shows another Tory lead then Ed Miliband is in big trouble #SaveEd Would be 4th poll in last few days with a Tory lead
522963381897011200	T15113146	positive	Ok that is it for tonight! Next week thur night at 9 and possibly during the week at random times :) Aslan and Kyle are the winners tonight!
522748278195384320	T15113149	neutral	@DezilDez we may be seeing it more with him and Welbeck together.
522548417445109760	T15113156	neutral	So I am also gonna do another video for Halloween and I'm going to recreate Wednesday Adams.
523088684401586176	T15113157	positive	Go all Wednesday Adams on us with our gorgeous Scalloped Collar http://t.co/O1MB2vorBy
522252966074400768	T15113159	negative	@billbarnwell WTF is wrong with you people. I now need to listen to Simmons and you guys. How am I supposed to get work done tomorrow
522813346232676352	T15113162	positive	Lionel Messi
520844045099487232	T15113167	neutral	4/13 His case will be heard in the third lower criminal court on 19 October 2014. The continued detention of Nabeel Rajab comes as a
522730502336565248	T15113169	positive	Another local Derby saturday
522514416269410304	T15113170	negative	@OffsideLiam Carlo Ancelotti after LVG and then may be Giggs. Not a big fan of Guardiola
520781182850830336	T15113173	positive	If you're attending #NYCC make sure to catch the Monster Hunter panel w/ director Fujioka-san tomorrow at 12pm
522979664948908032	T15113176	neutral	@Kfishtrey5Kyle @AndreKimosabe Kyle you fall in 5th place in the Mario party standings: 1st Bryan 2nd Bfish 3rd Fish 4th Andre 5th Kyle
520809201418133504	T15113178	positive	I strive to be like Wednesday Adams every day.
523098611576766464	T15113181	negative	Ancelotti "varane and benzema have both woken with fever. I don't think either will play tomorrow"
521969810062983168	T15113184	negative	Edge of Tomorrow is literally Groundhog Independence Day. Though less stupid than that makes it sound.@LyndonMarquis
518355897106849792	T15113187	neutral	Ancelotti: I always use Isco
522401371296104448	T15113191	positive	Followed by Friday up to Redcar to watch Sumer Stroll who if it stays dry will have a belting chance to notch another win. Ventura a danger
518522962564374528	T15113195	positive	On Tuesday we are playing in St.Albans at a cheeky little venue called The Horn. If you're local then come out and support new noise x
519375869157322752	T15113196	positive	Forward Chris Maguire has claimed the team spirit at Sheffield Wednesday is the best he has ever known it. #swfc #theowls #wawaw
520570559932162048	T15113198	positive	#AttackOnTitan Mikasa cosplay count=4 #Ghostbusters cosplay is well represented for 30th anniversary of the movie. Wow.  30 years.
521099208905211906	T15113201	neutral	Atletico Madrid want to buy Chelsea?s Petr Cech in January [Sunday Star] http://t.co/koEtEIAo58
519880984360398848	T15113203	positive	Tomorrow presents human rights defender Nabeel Rajab to the eliminate non independent in #Bahrain  @UN_Spokesperson @USAbilAraby
520319022328729601	T15113205	positive	Still have Ancelotti's autobiography as my all-time number 1
518736691948175360	T15113208	neutral	@indiantank @mafoosharpe where would he play? James and Isco will be back up wingers
522973437346975745	T15113210	neutral	@LovedayRiley  I just sayin... They were coming anyway tomorrow...besides Kyle he had to go to FarmVille or something after football game
522797874481233921	T15113217	positive	Come on Donny grab a copy of the album go out and buy one then tweet me a picture tomorrow between 2 and 4pm and I will follow..
522494689271099393	T15113220	neutral	Nymburk shouldn't start any more games without floor spacers on the wing position. Need Simmons out there. Raivio 6th man
519048322334855168	T15113226	positive	@SporcoLeeds @SkyDaveLeeds @RaLUFC take saturday. compare byram and bellusci. now because bellusci is more animated does that mean he cares
522457487882985472	T15113228	neutral	SPX was in a 35pt range for about a month in Aug/Sept. 35pt range also in the last few hours.
522304522664681473	T15113230	neutral	Cech set to leave in January: Atletico Madrid has joined Roma and Real Madrid in the race to sign Chelsea outc... http://t.co/QA5ZVHqPu1
522152980200435712	T15113232	neutral	Monday Final Ratings: 'The Voice' &amp; 'Dancing With the Stars' Adjusted Up; 'The Big Bang Theory' &amp; 'Castle' Adj... http://t.co/q3bWIyQ7ez
522944269511045121	T15113233	positive	Kyle is going out for the first time tomorrow night
519240211713511426	T15113237	positive	Casillas: "When Ancelotti told me that I will play the "Cups"
523023189790978048	T15113241	positive	@killerforhire you are lovely too Jessica (Mad) but lovely. Yeah SNP missed a trick not showing the film to the nation on September 17th
522942114271744000	T15113245	positive	Just watched Catching Fire again for the 13th time! @jfreewright (Jeffery Wright) @jhutch1992 (Josh Hutcherson) 
519797747629576193	T15113247	positive	SkyBet expect Atletico Madrid to lead the chase for Peter Cech if the #cfc keeper still wants to leave in January
520316048571396096	T15113252	positive	Arsenal's Danny Welbeck was awful in the 1st half
521258226604867585	T15113255	positive	Madrid manager Carlo Ancelotti admits he is keen to return to the "sporting paradise" which is the Premier League one day. Sun
518354168038567936	T15113258	positive	Carlo Ancelotti: "Isco is a very important player. Tomorrow
522060396644286464	T15113261	positive	For a 5th time this season
522225449385349120	T15113266	positive	NCS Choir concert this Thursday night!!  Donny on bass guitar and singing with Mixed Ensemble. Who's going??
518356722994651136	T15113267	positive	Carlo Ancelotti: "Isco is a very important player. Tomorrow
523069485310177280	T15113269	negative	The problem with Aus not being big into Halloween is that you go straight from Xmas-in-July to Xmas. There's no extra holiday.
521223689820717056	T15113272	positive	Omg Tegan &amp; Sara are going to be in Oakland on Nov 14 I must go!
520292457385177088	T15113275	positive	Yaaaaay the new season on The Big Bang Theory starts on the 23rd of October //
522528130939248640	T15113277	positive	Instead of being the goat who put in Ventura in the 5th in wild card game yost gets the accolades from a clutch triple by hosmer #fortunate
523026032484311040	T15113280	neutral	Nicholas Hoult Says Sex Scenes With Kristen Stewart Were 'Hobbit' Like: Jennifer Lawrence may want... http://t.co/skHF2tS0Ap #topstories
522532047856750592	T15113282	positive	Maddie and Tegan stood in the scorching sun with me after having no sleep for 24 hours waiting for my bus to come I actually love them
522036317719654400	T15113284	positive	Ancelotti may want 2 consider keeping it schtum about di Maria after spending more 2 replace him with a vastly inferior model..pun intended
521314472112054272	T15113288	neutral	Petr Cech has been linked with a January move to Atletico Madrid: http://t.co/Y6rKp3z6Nf? #CFC http://t.co/dBLBbPVz88
522547666459168768	T15113293	neutral	#bhramabull Kesha's Camp Speaks Out on Dr. Luke Abuse Allegations: Following the news Tuesday of K... http://t.co/18mshp3pmz #bhramabull
521499546795663360	T15113298	neutral	@Kraznor Going to see Equalizer tomorrow in the movie theatre. Did you enjoy it?
523090113530986496	T15113300	positive	Spent the morning Xmas fabric shopping
522126228158181376	T15113302	positive	Guys if you have Smash Bros you may get a free game! Like Zelda or Mario or Monster Hunter 3
522998501916307457	T15113304	positive	I feel like we need to talk more about Ashton's rap in she looks so perfect  during the livestream in July #EMABiggestFans5SOS
522167529444491264	T15113308	positive	Sooooo "Out of the Woods" may have just turned me into a Taylor Swift fan
521877048684326913	T15113310	positive	So basically Benzema snubbed #MUFC &amp; finished 2nd in the #EPL to Ancelotti's #CFC
521394200857034752	T15113313	negative	Hold up... Don't Trust the B in Apt 23 and Better Off Ted only got 2 seasons each and The Big Bang Theory is on its 8th?? #thereisnogod
522112568308281346	T15113315	positive	we have a show tomorrow night at The Horn in st albans luverz so pls be there so its not just our dad in the audience like it normally is
523043439865516032	T15113319	positive	MARCA: Ancelotti was all smiles this Thursday. Khedira has already trained twice with the team &amp; everything appears to be going to plan.
523100217387020288	T15113322	positive	Ancelotti says Khedira recovered and is ready to play
519305004394766336	T15113325	neutral	Isco and Khedira to be sold in January in order to make room for Marco Reus. Dortmund willing to cash in before his contract expires
522996193836953600	T15113326	positive	Looking for 3 people to join my Younique team by Oct 31st. Just a few requirements: 1. Must love make up 2. Must... http://t.co/ruPrXwgIlJ
522597597614067712	T15113330	negative	and now I have to listen to Tegan &amp; Sara because I'm so damn angsty after reading about the social pressures of 7th grade
523067872189222913	T15113332	neutral	That moment when SNSD and Jessica will be in the same country tomorrow...
521104887795294209	T15113334	neutral	@iEmulators what are the recommend settings for games like monster hunter portable 3rd HD?
519965361429417986	T15113337	positive	Casillas: "When Ancelotti told me that I will play the "Cups"
520957142816530432	T15113340	positive	Check out the gorgeous products from Younique! Contact me for preorders or order on the website from 1st... http://t.co/2JZmbROaiV
519923017162715136	T15113342	negative	God Only Knows. Elton
522227414249013249	T15113344	positive	Decent outing from Canada against the 3rd highest ranked team in the world. Undone by a bit of brilliance by James Rodriguez.
519547218634997761	T15113349	positive	@ZozeeBo I was just sat watching The Big Bang Theory when an advert comes on about you :D I actually screamed and scared my family..LOVE YA!
523010317992075264	T15113352	positive	@KayBurley #DogLover Friday. My g'daughters
523032958421049344	T15113354	positive	i've made up mind. i'm gonna support both ot8 and Jessica equally. maybe the split is required to save their friendship. you may never know.
522978670952992768	T15113357	neutral	I was so close to getting this place on Ventura for the 21st but I need an older crowd
