No errors
No warnings
269 ms
data source=metars
4649 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KOFF 130658Z AUTO 12003KT 10SM CLR 04/00 A3013 RMK AO2 SLP208 T00371004 $,KOFF,2015-03-13T06:58:00Z,41.12,-95.92,3.7,-0.4,120,3,,10.0,30.129921,1020.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,319.0
KMGE 130658Z AUTO 09011G18KT 10SM OVC028 14/09 A3034 RMK AO2 SLP271 T01410094 $,KMGE,2015-03-13T06:58:00Z,33.92,-84.52,14.1,9.4,90,11,18,10.0,30.339567,1027.1,,TRUE,TRUE,TRUE,,,,,,OVC,2800,,,,,,,MVFR,,,,,,,,,,,,METAR,326.0
KHST 130658Z AUTO 08013G19KT 10SM CLR 24/19 A3012 RMK AO2 SLP203 T02400193,KHST,2015-03-13T06:58:00Z,25.47,-80.37,24.0,19.3,80,13,19,10.0,30.121063,1020.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
KFSI 130658Z AUTO 01005KT 10SM CLR 10/07 A3006 RMK AO2 SLP176 T01000069,KFSI,2015-03-13T06:58:00Z,34.65,-98.4,10.0,6.9,10,5,,10.0,30.059055,1017.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,362.0
KFRI 130658Z AUTO 03002KT 10SM FEW210 08/01 A3015 RMK AO2 SLP206 T00780012,KFRI,2015-03-13T06:58:00Z,39.03,-96.77,7.8,1.2,30,2,,10.0,30.15059,1020.6,,TRUE,TRUE,,,,,,,FEW,21000,,,,,,,VFR,,,,,,,,,,,,SPECI,325.0
KBAB 130658Z 12005KT 10SM CLR 13/11 A3012 RMK AO2A SLP204 T01300108 $,KBAB,2015-03-13T06:58:00Z,39.12,-121.42,13.0,10.8,120,5,,10.0,30.121063,1020.4,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,34.0
ETOU 130658Z AUTO 06007KT 9999 CLR 03/M01 A3026 RMK AO2 SLP254 T00321011 $,ETOU,2015-03-13T06:58:00Z,50.03,8.32,3.2,-1.1,60,7,,6.21,30.259842,1025.4,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,141.0
ETAR 130658Z AUTO 07004KT 9999 CLR M02/M03 A3021 RMK AO2 SLP246 T10241027 $,ETAR,2015-03-13T06:58:00Z,49.42,7.58,-2.4,-2.7,70,4,,6.21,30.209646,1024.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,238.0
ETAD 130658Z AUTO 06011KT 9999 CLR 00/M02 A3020 RMK AO2 SLP233 T10041022 $,ETAD,2015-03-13T06:58:00Z,49.98,6.7,-0.4,-2.2,60,11,,6.21,30.200787,1023.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,365.0
BGTL 130658Z AUTO 10013KT 9999 CLR M29/M32 A2948 RMK AO2 SLP976 T12891318 $,BGTL,2015-03-13T06:58:00Z,76.53,-68.7,-28.9,-31.8,100,13,,6.21,29.480314,997.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,77.0
KWRI 130658Z AUTO 01007KT 10SM CLR M01/M14 A3058 RMK AO2 SLP360 T10071140,KWRI,2015-03-13T06:58:00Z,40.02,-74.58,-0.7,-14.0,10,7,,10.0,30.578741,1036.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,41.0
KWRB 130658Z AUTO 09007KT 10SM OVC029 16/07 A3031 RMK AO2 SLP265 T01640066,KWRB,2015-03-13T06:58:00Z,32.62,-83.58,16.4,6.6,90,7,,10.0,30.31004,1026.5,,TRUE,TRUE,,,,,,,OVC,2900,,,,,,,MVFR,,,,,,,,,,,,SPECI,90.0
KVOK 130658Z AUTO 16010KT 10SM CLR 07/06 A3018 RMK AO2 SLP226 T00660063,KVOK,2015-03-13T06:58:00Z,43.92,-90.27,6.6,6.3,160,10,,10.0,30.180119,1022.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,277.0
KOZR 130658Z AUTO 10010G17KT 10SM OVC007 20/17 A3019 RMK AO2 SLP224 T01950168,KOZR,2015-03-13T06:58:00Z,31.28,-85.72,19.5,16.8,100,10,17,10.0,30.188976,1022.4,,TRUE,TRUE,,,,,,,OVC,700,,,,,,,IFR,,,,,,,,,,,,SPECI,93.0
KMIB 130658Z AUTO 32010KT 3/4SM R29/1800FT BR VV002 01/01 A3009 RMK AO2 SLP203 T00120011 $,KMIB,2015-03-13T06:58:00Z,48.42,-101.33,1.2,1.1,320,10,,0.75,30.088583,1020.3,,TRUE,TRUE,TRUE,,,,,BR,OVX,0,,,,,,,LIFR,,,,,,,,,,,200,METAR,508.0
KGTB 130658Z AUTO 14009KT 10SM CLR M08/M13 A3056 RMK AO2 SLP361 T10791133,KGTB,2015-03-13T06:58:00Z,44.07,-75.72,-7.9,-13.3,140,9,,10.0,30.561024,1036.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,207.0
KFTK 130658Z AUTO 07006KT 10SM OVC130 13/00 A3022 RMK AO2 SLP235 T01280003,KFTK,2015-03-13T06:58:00Z,37.88,-85.97,12.8,0.3,70,6,,10.0,30.221457,1023.5,,TRUE,TRUE,,,,,,,OVC,13000,,,,,,,VFR,,,,,,,,,,,,METAR,230.0
KCEF 130658Z AUTO 00000KT 10SM CLR M08/M12 A3059 RMK AO2 SLP368 T10821122,KCEF,2015-03-13T06:58:00Z,42.2,-72.52,-8.2,-12.2,0,0,,10.0,30.590551,1036.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,75.0
KBLV 130658Z AUTO 03002KT 10SM -RA SCT031 BKN041 OVC060 10/10 A3019 RMK AO2 RAE12DZB12E27RAB27 CIG 032 RWY32R SLP226 P0002 T01000099 $,KBLV,2015-03-13T06:58:00Z,38.53,-89.83,10.0,9.9,30,2,,10.0,30.188976,1022.6,,TRUE,TRUE,TRUE,,,,,-RA,SCT,3100,BKN,4100,OVC,6000,,,VFR,,,,,,0.02,,,,,,METAR,138.0
KLFI 130658Z AUTO 00000KT 10SM OVC220 02/M02 A3056 RMK AO2 SLP356 T00241019,KLFI,2015-03-13T06:58:00Z,37.07,-76.37,2.4,-1.9,0,0,,10.0,30.561024,1035.6,,TRUE,TRUE,,,,,,,OVC,22000,,,,,,,VFR,,,,,,,,,,,,SPECI,3.0
KADW 130658Z AUTO 23001KT 10SM CLR 01/M06 A3057 RMK AO2 SLP360 T00131061 $,KADW,2015-03-13T06:58:00Z,38.82,-76.87,1.3,-6.1,230,1,,10.0,30.569881,1036.0,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,86.0
KVAD 130658Z AUTO 06006KT 10SM OVC013 15/13 A3025 RMK AO2 SLP244 T01470133 $,KVAD,2015-03-13T06:58:00Z,30.97,-83.2,14.7,13.3,60,6,,10.0,30.250984,1024.4,,TRUE,TRUE,TRUE,,,,,,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,SPECI,71.0
KRCA 130658Z AUTO 29007KT 10SM CLR 05/M01 A3022 RMK AO2 SLP238 T00471012 401910045 $,KRCA,2015-03-13T06:58:00Z,44.13,-103.08,4.7,-1.2,290,7,,10.0,30.221457,1023.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,19.1,4.5,,,,,,,METAR,999.0
KXMR 130658Z AUTO 12006KT 10SM CLR 22/20 A3018 RMK AO2 SLP223 T02200198,KXMR,2015-03-13T06:58:00Z,28.47,-80.57,22.0,19.8,120,6,,10.0,30.180119,1022.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
KRND 130658Z AUTO 32005KT 8SM R32R/5500FT CLR 12/11 A3002 RMK AO2 SLP162 T01180109,KRND,2015-03-13T06:58:00Z,29.52,-98.27,11.8,10.9,320,5,,8.0,30.02067,1016.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,232.0
KPOB 130658Z AUTO 10009KT 10SM OVC170 10/M03 A3052 RMK AO2 SLP338 T00961035,KPOB,2015-03-13T06:58:00Z,35.17,-79.02,9.6,-3.5,100,9,,10.0,30.519686,1033.8,,TRUE,TRUE,,,,,,,OVC,17000,,,,,,,VFR,,,,,,,,,,,,METAR,66.0
KPAM 130658Z AUTO 09010KT 10SM OVC012 21/19 A3015 RMK AO2 SLP213 T02130193 $,KPAM,2015-03-13T06:58:00Z,30.07,-85.57,21.3,19.3,90,10,,10.0,30.15059,1021.3,,TRUE,TRUE,TRUE,,,,,,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,SPECI,5.0
KMUI 130658Z AUTO 02001KT 10SM CLR M01/M11 A3058 RMK AO2 SLP363 T10131109,KMUI,2015-03-13T06:58:00Z,40.42,-76.57,-1.3,-10.9,20,1,,10.0,30.578741,1036.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,149.0
KMTC 130658Z AUTO 18002KT 10SM CLR M03/M09 A3043 RMK AO2 SLP315 T10351089 $,KMTC,2015-03-13T06:58:00Z,42.62,-82.82,-3.5,-8.9,180,2,,10.0,30.431103,1031.5,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,177.0
KMCF 130658Z AUTO 12005KT 10SM FEW090 22/21 A3015 RMK AO2 SLP213 T02220212,KMCF,2015-03-13T06:58:00Z,27.85,-82.52,22.2,21.2,120,5,,10.0,30.15059,1021.3,,TRUE,TRUE,,,,,,,FEW,9000,,,,,,,VFR,,,,,,,,,,,,SPECI,4.0
KHUA 130658Z AUTO 13011KT 5SM -RA BR FEW005 OVC070 14/13 A3022 RMK AO2 SLP232 P0010 T01440126,KHUA,2015-03-13T06:58:00Z,34.68,-86.68,14.4,12.6,130,11,,5.0,30.221457,1023.2,,TRUE,TRUE,,,,,,-RA BR,FEW,500,OVC,7000,,,,,MVFR,,,,,,0.1,,,,,,SPECI,209.0
KHRT 130658Z AUTO 09008KT 10SM SCT090 21/16 A3011 RMK AO2 DZB02E12RAB12E13 SLP198 P0000 T02090164 $,KHRT,2015-03-13T06:58:00Z,30.42,-86.67,20.9,16.4,90,8,,10.0,30.109253,1019.8,,TRUE,TRUE,TRUE,,,,,,SCT,9000,,,,,,,VFR,,,,,,0.0050,,,,,,SPECI,12.0
KGUS 130658Z AUTO 08006KT 10SM OVC170 03/M02 A3029 RMK AO2 SLP265 T00331016,KGUS,2015-03-13T06:58:00Z,40.63,-86.15,3.3,-1.6,80,6,,10.0,30.28937,1026.5,,TRUE,TRUE,,,,,,,OVC,17000,,,,,,,VFR,,,,,,,,,,,,SPECI,247.0
KGSB 130658Z AUTO 07003KT 10SM OVC170 06/04 A3052 RMK AO2 SLP338 T00620035 $,KGSB,2015-03-13T06:58:00Z,35.32,-77.97,6.2,3.5,70,3,,10.0,30.519686,1033.8,,TRUE,TRUE,TRUE,,,,,,OVC,17000,,,,,,,VFR,,,,,,,,,,,,METAR,33.0
KFFO 130658Z AUTO 09007KT 10SM FEW180 06/M04 A3031 RMK AO2 SLP270 T00561036,KFFO,2015-03-13T06:58:00Z,39.82,-84.03,5.6,-3.6,90,7,,10.0,30.31004,1027.0,,TRUE,TRUE,,,,,,,FEW,18000,,,,,,,VFR,,,,,,,,,,,,METAR,251.0
KFBG 130658Z AUTO 07006KT 10SM OVC170 09/M04 A3051 RMK AO2 SLP334 T00921040 $,KFBG,2015-03-13T06:58:00Z,35.12,-78.92,9.2,-4.0,70,6,,10.0,30.510826,1033.4,,TRUE,TRUE,TRUE,,,,,,OVC,17000,,,,,,,VFR,,,,,,,,,,,,SPECI,74.0
KFAF 130658Z AUTO 00000KT 10SM OVC220 03/00 A3055 RMK AO2 SLP348 T00320004 $,KFAF,2015-03-13T06:58:00Z,37.12,-76.62,3.2,0.4,0,0,,10.0,30.549213,1034.8,,TRUE,TRUE,TRUE,,,,,,OVC,22000,,,,,,,VFR,,,,,,,,,,,,SPECI,4.0
KDAA 130658Z AUTO 00000KT 10SM CLR 00/M04 A3059 RMK AO2 SLP362 T10041039,KDAA,2015-03-13T06:58:00Z,38.72,-77.17,-0.4,-3.9,0,0,,10.0,30.590551,1036.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,21.0
KPOE 130658Z AUTO 15010KT 10SM BKN011 OVC020 19/18 A2994 RMK AO2 BKN V OVC SLP139 T01850175,KPOE,2015-03-13T06:58:00Z,31.05,-93.2,18.5,17.5,150,10,,10.0,29.940945,1013.9,,TRUE,TRUE,,,,,,,BKN,1100,OVC,2000,,,,,MVFR,,,,,,,,,,,,SPECI,101.0
KDLF 130658Z AUTO 15002KT 10SM CLR 12/06 A3003 RMK AO2 SLP162 T01190060 $,KDLF,2015-03-13T06:58:00Z,29.37,-100.77,11.9,6.0,150,2,,10.0,30.029528,1016.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,330.0
KCOF 130658Z AUTO 11011KT 10SM BKN085 23/21 A3018 RMK AO2 SLP224 T02290207 CHINO RWY02 $,KCOF,2015-03-13T06:58:00Z,28.23,-80.6,22.9,20.7,110,11,,10.0,30.180119,1022.4,,TRUE,TRUE,TRUE,,,,,,BKN,8500,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
KBAD 130658Z 02003KT 7SM -RA OVC003 14/14 A2997 RMK AO2A SLP151 P0009 T01370137,KBAD,2015-03-13T06:58:00Z,32.5,-93.67,13.7,13.7,20,3,,7.0,29.970472,1015.1,,,TRUE,,,,,,-RA,OVC,300,,,,,,,LIFR,,,,,,0.09,,,,,,METAR,51.0
MUCF 130658Z AUTO 11010KT 070V170 23/20 Q1018,MUCF,2015-03-13T06:58:00Z,22.13,-80.4,23.0,20.0,110,10,,,30.059055,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,39.0
KLTS 130658Z AUTO 03008KT 10SM CLR 08/05 A3007 RMK AO2 SLP178 T00830046 $,KLTS,2015-03-13T06:58:00Z,34.67,-99.27,8.3,4.6,30,8,,10.0,30.070866,1017.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,420.0
KGRK 130658Z 34007KT 10SM BKN008 OVC110 13/12 A3003 RMK AO2A SLP166,KGRK,2015-03-13T06:58:00Z,31.07,-97.83,13.0,12.0,340,7,,10.0,30.029528,1016.6,,,TRUE,,,,,,,BKN,800,OVC,11000,,,,,IFR,,,,,,,,,,,,METAR,309.0
ETIK 130658Z AUTO 00000KT 9999 OVC044 M02/M02 A3024 RMK AO2 SLP263 T10181018,ETIK,2015-03-13T06:58:00Z,49.47,10.37,-1.8,-1.8,0,0,,6.21,30.239174,1026.3,,TRUE,TRUE,,,,,,,OVC,4400,,,,,,,VFR,,,,,,,,,,,,METAR,325.0
ETIH 130658Z AUTO 00000KT 9999 OVC040 M01/M02 A3022 RMK AO2 SLP256 T10081023,ETIH,2015-03-13T06:58:00Z,49.22,11.82,-0.8,-2.3,0,0,,6.21,30.221457,1025.6,,TRUE,TRUE,,,,,,,OVC,4000,,,,,,,VFR,,,,,,,,,,,,METAR,442.0
ETIC 130658Z AUTO 17002KT 9999 OVC044 M01/M02 A3022 RMK AO2 SLP259 T10071020,ETIC,2015-03-13T06:58:00Z,49.7,11.93,-0.7,-2.0,170,2,,6.21,30.221457,1025.9,,TRUE,TRUE,,,,,,,OVC,4400,,,,,,,VFR,,,,,,,,,,,,METAR,415.0
ETEB 130658Z AUTO 03006KT 9999 OVC041 M01/M01 A3021 RMK AO2 SLP265 T10101010,ETEB,2015-03-13T06:58:00Z,49.32,10.62,-1.0,-1.0,30,6,,6.21,30.209646,1026.5,,TRUE,TRUE,,,,,,,OVC,4100,,,,,,,VFR,,,,,,,,,,,,METAR,467.0
KBKF 130658Z 31008KT 10SM OVC050 08/01 A3032 RMK AO2A SLP228 T00840007 401680056,KBKF,2015-03-13T06:58:00Z,39.72,-104.75,8.4,0.7,310,8,,10.0,30.318897,1022.8,,,TRUE,,,,,,,OVC,5000,,,,,,,VFR,,,,16.8,5.6,,,,,,,METAR,1726.0
KGWW 130658Z AUTO 07003KT 10SM CLR 06/M03 A3054 RMK AO2,KGWW,2015-03-13T06:58:00Z,35.47,-77.97,6.0,-3.0,70,3,,10.0,30.540354,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,41.0
KQIR 130658Z 11009KT 9999 CLR 24/09 A3005 RMK AO2A SLP177 T02380092,KQIR,2015-03-13T06:58:00Z,100.65,-1000.65,23.8,9.2,110,9,,6.21,30.050198,1017.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
KQGX 130658Z AUTO 04012KT 9999 CLR 25/09 A3006 RMK AO2 DZB0616E0620 SLP182 T02500085 $,KQGX,2015-03-13T06:58:00Z,100.65,-1000.65,25.0,8.5,40,12,,6.21,30.059055,1018.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
PFSH 130658Z AUTO 32005KT 10SM CLR M29/M33 A3009 RMK AO2 SLP205 T12941328 FZRANO,PFSH,2015-03-13T06:58:00Z,64.37,-161.22,-29.4,-32.8,320,5,,10.0,30.088583,1020.5,,TRUE,TRUE,,,,TRUE,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,7.0
PFNO 130658Z AUTO 00000KT 10SM CLR M31/M33 A3005 RMK AO2 SLP179 T13061333 FZRANO,PFNO,2015-03-13T06:58:00Z,66.82,-161.02,-30.6,-33.3,0,0,,10.0,30.050198,1017.9,,TRUE,TRUE,,,,TRUE,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,17.0
KSGJ 130658Z AUTO 06006KT 10SM BKN024 OVC032 19/18 A3024 RMK AO2 SLP238 T01890183,KSGJ,2015-03-13T06:58:00Z,29.97,-81.32,18.9,18.3,60,6,,10.0,30.239174,1023.8,,TRUE,TRUE,,,,,,,BKN,2400,OVC,3200,,,,,MVFR,,,,,,,,,,,,SPECI,3.0
KMRH 130658Z AUTO 04007KT 10SM CLR 08/01 A3051 RMK AO2 SLP331 T00780006 TSNO,KMRH,2015-03-13T06:58:00Z,34.73,-76.65,7.8,0.6,40,7,,10.0,30.510826,1033.1,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,3.0
KMEI 130658Z AUTO 12007KT 10SM SCT012 BKN017 OVC100 20/19 A3010 RMK AO2 SLP190 T02000189,KMEI,2015-03-13T06:58:00Z,32.33,-88.75,20.0,18.9,120,7,,10.0,30.100393,1019.0,,TRUE,TRUE,,,,,,,SCT,1200,BKN,1700,OVC,10000,,,MVFR,,,,,,,,,,,,SPECI,89.0
PFKT 130658Z AUTO VRB03KT 4SM -SN BR BKN012 OVC022 M25/M27 A3018 RMK AO2 SLP223 P0000 T12501272 FZRANO,PFKT,2015-03-13T06:58:00Z,65.33,-166.47,-25.0,-27.2,0,3,,4.0,30.180119,1022.3,,TRUE,TRUE,,,,TRUE,,-SN BR,BKN,1200,OVC,2200,,,,,MVFR,,,,,,0.0050,,,,,,METAR,9.0
PFEL 130658Z AUTO 00000KT 10SM CLR M26/M28 A3009 RMK AO2 SLP192 T12561283 FZRANO,PFEL,2015-03-13T06:58:00Z,64.62,-162.27,-25.6,-28.3,0,0,,10.0,30.088583,1019.2,,TRUE,TRUE,,,,TRUE,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,49.0
PAWM 130658Z AUTO 35010KT 10SM CLR M25/M29 A3006 RMK AO2 SLP191 T12501289 FZRANO,PAWM,2015-03-13T06:58:00Z,64.68,-163.42,-25.0,-28.9,350,10,,10.0,30.059055,1019.1,,TRUE,TRUE,,,,TRUE,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,82.0
PATE 130658Z AUTO 05003KT 9SM -SN CLR M26/M28 A3013 RMK AO2 SNB09E20B49 SLP218 P0000 T12561278 FZRANO,PATE,2015-03-13T06:58:00Z,65.23,-166.33,-25.6,-27.8,50,3,,9.0,30.129921,1021.8,,TRUE,TRUE,,,,TRUE,,-SN,CLR,,,,,,,,VFR,,,,,,0.0050,,,,,,SPECI,90.0
PAIW 130658Z AUTO 07008KT 10SM OVC012 M26/M28 A3023 RMK AO2 SNE49 SLP236 P0000 T12561278 FZRANO,PAIW,2015-03-13T06:58:00Z,65.62,-168.1,-25.6,-27.8,70,8,,10.0,30.230314,1023.6,,TRUE,TRUE,,,,TRUE,,,OVC,1200,,,,,,,MVFR,,,,,,0.0050,,,,,,SPECI,7.0
PAGA 130658Z AUTO 00000KT 10SM CLR M26/M29 A2998 RMK AO2 SLP159 T12561289 FZRANO,PAGA,2015-03-13T06:58:00Z,64.73,-156.93,-25.6,-28.9,0,0,,10.0,29.97933,1015.9,,TRUE,TRUE,,,,TRUE,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,46.0
KSUU 130658Z AUTO 22011KT 10SM CLR 13/10 A3012 RMK AO2 SLP206 T01330101 $,KSUU,2015-03-13T06:58:00Z,38.27,-121.92,13.3,10.1,220,11,,10.0,30.121063,1020.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,19.0
KSKA 130658Z AUTO 13005KT 10SM CLR 06/02 A3039 RMK AO2 SLP299 T00640020,KSKA,2015-03-13T06:58:00Z,47.62,-117.65,6.4,2.0,130,5,,10.0,30.389763,1029.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,750.0
KLRF 130658Z COR 00000KT 3SM -RA BR OVC002 14/14 A3005 RMK AO2 DZE0559RAB0559 SLP178 P//// COR 0701,KLRF,2015-03-13T06:58:00Z,34.92,-92.15,14.0,14.0,0,0,,3.0,30.050198,1017.8,TRUE,,TRUE,,,,,,-RA BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,95.0
KEND 130658Z AUTO 04002KT 10SM CLR 08/03 A3009 RMK AO2 SLP188 T00760032 $,KEND,2015-03-13T06:58:00Z,36.32,-97.92,7.6,3.2,40,2,,10.0,30.088583,1018.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,398.0
KEGI 130658Z AUTO 10008KT 10SM BKN009 21/20 A3012 RMK AO2 SLP201 T02110196 $,KEGI,2015-03-13T06:58:00Z,30.63,-86.52,21.1,19.6,100,8,,10.0,30.121063,1020.1,,TRUE,TRUE,TRUE,,,,,,BKN,900,,,,,,,IFR,,,,,,,,,,,,METAR,59.0
KDYS 130658Z AUTO 23003KT 10SM CLR 07/05 A3005 RMK AO2 SLP163 T00650046 $,KDYS,2015-03-13T06:58:00Z,32.42,-99.83,6.5,4.6,230,3,,10.0,30.050198,1016.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,545.0
KCBM 130658Z AUTO 12010KT 10SM SCT013 BKN018 18/18 A3013 RMK AO2 CIG 015V080 SLP205 $,KCBM,2015-03-13T06:58:00Z,33.63,-88.45,18.0,18.0,120,10,,10.0,30.129921,1020.5,,TRUE,TRUE,TRUE,,,,,,SCT,1300,BKN,1800,,,,,MVFR,,,,,,,,,,,,METAR,67.0
KBIF 130658Z AUTO 01002KT 10SM OVC160 13/M04 A3008 RMK AO2 SLP144 T01291036 402040063 $,KBIF,2015-03-13T06:58:00Z,31.85,-106.38,12.9,-3.6,10,2,,10.0,30.079725,1014.4,,TRUE,TRUE,TRUE,,,,,,OVC,16000,,,,,,,VFR,,,,20.4,6.3,,,,,,,METAR,1203.0
RJTY 130658Z AUTO 10005KT 10SM CLR 13/M05 A2998 RMK AO2 SLP161 T01271047,RJTY,2015-03-13T06:58:00Z,35.75,139.33,12.7,-4.7,100,5,,10.0,29.97933,1016.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,139.0
KMMT 130658Z AUTO VRB06KT 10SM OVC055 14/M01 A3043 RMK AO2 SLP306 T01391008,KMMT,2015-03-13T06:58:00Z,33.92,-80.78,13.9,-0.8,0,6,,10.0,30.431103,1030.6,,TRUE,TRUE,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,SPECI,77.0
KHIF 130658Z AUTO 11007KT 10SM CLR 07/00 A3035 RMK AO2 SLP260 T00680001 401460068,KHIF,2015-03-13T06:58:00Z,41.12,-111.97,6.8,0.1,110,7,,10.0,30.351377,1026.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,14.6,6.8,,,,,,,METAR,1459.0
KCVS 130658Z AUTO 36002KT 10SM CLR 05/M01 A3013 RMK AO2 SLP176 T00511006 402090035 $,KCVS,2015-03-13T06:58:00Z,34.37,-103.32,5.1,-0.6,360,2,,10.0,30.129921,1017.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,20.9,3.5,,,,,,,METAR,1309.0
RODN 130658Z AUTO 11009KT 10SM CLR 21/15 A3012 RMK AO2 SLP207 T02090145 $,RODN,2015-03-13T06:58:00Z,26.35,127.77,20.9,14.5,110,9,,10.0,30.121063,1020.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,45.0
PWAK 130658Z AUTO 08021G25KT 4800 HZ FEW026 25/20 A2994 RMK AO2 PK WND 09029/32 SLP145 T02470199,PWAK,2015-03-13T06:58:00Z,19.28,166.65,24.7,19.9,80,21,25,2.98,29.940945,1014.5,,TRUE,TRUE,,,,,,HZ,FEW,2600,,,,,,,IFR,,,,,,,,,,,,METAR,4.0
PGUA 130658Z AUTO 03016KT 10SM CLR 27/21 A2986 RMK AO2 SLP102 T02710214 $,PGUA,2015-03-13T06:58:00Z,13.57,144.92,27.1,21.4,30,16,,10.0,29.861221,1010.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,187.0
PAEI 130658Z AUTO VRB06KT 6SM R32/5000FT HZ OVC006 M26/M29 A2976 RMK AO2 SNE0558 CIG 004V006 SLP100 T12581288 $,PAEI,2015-03-13T06:58:00Z,64.67,-147.1,-25.8,-28.8,0,6,,6.0,29.760826,1010.0,,TRUE,TRUE,TRUE,,,,,HZ,OVC,600,,,,,,,IFR,,,,,,,,,,,,METAR,167.0
